bs_rep	Class	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19
141	Neutre	284284	85586	49716	36525	28552	23496	18924	16079	13431	11432	9937	8147	7240	5879	5157	4544	4181	3663	3649
141	SW	363222	108154	61352	44812	34921	28546	23204	19574	16490	14471	12150	9786	8631	7321	6308	5396	4863	4426	4250
141	WS	257546	80124	46726	34380	27337	21945	18048	15151	13023	11203	9446	7809	6835	5842	5089	4620	3833	3675	3675
142	Neutre	285274	85883	49952	36202	28714	23038	19171	15788	13313	11614	10162	8144	7182	5851	5319	4654	3962	3733	3520
142	SW	362390	107761	61321	44718	35104	28313	23356	19679	16634	14495	12125	10099	8758	7121	6423	5423	4935	4296	4351
142	WS	256905	80268	46381	34235	27409	22025	18272	15280	12885	11157	9468	7800	6768	5960	5176	4688	3948	3630	3576
143	Neutre	284680	85665	49641	36148	28669	23059	19071	15989	13337	11558	10189	8421	7331	5942	5249	4334	4160	3760	3565
143	SW	363601	108250	62327	44459	34993	28969	23167	19232	16497	14738	12012	9887	8430	7076	6259	5551	4870	4254	4222
143	WS	256900	80228	46382	33813	27178	21906	17771	15036	13069	11306	9471	8104	6818	5902	5064	4511	3941	3698	3760
144	Neutre	283367	85734	49515	36211	28548	23397	19154	16134	13407	11547	10093	8454	7249	5932	5250	4609	4184	3625	3605
144	SW	362919	107074	61913	44894	35043	28718	23280	19739	16586	14322	11826	9790	8540	7113	6424	5402	5029	4311	4233
144	WS	258122	80499	46663	34162	27470	21710	18120	14999	13052	11370	9618	8009	6758	5922	5056	4662	3940	3649	3702
145	Neutre	284123	85351	49469	36122	28514	23155	19374	16084	13294	11654	10341	8327	7356	5966	5153	4523	4098	3604	3562
145	SW	363978	107428	61849	45281	34844	28420	23327	19551	16829	14642	11852	9939	8469	7151	6319	5460	4886	4346	4186
145	WS	257228	80320	46564	33825	27350	21904	17711	15076	13292	11318	9503	7886	6962	5842	5044	4537	3836	3610	3702
146	Neutre	283057	85185	49282	36411	28780	23167	19493	16260	13316	11542	10033	8407	7305	5887	5184	4517	4188	3620	3547
146	SW	363501	107762	61299	44745	34895	28683	23329	19717	16419	14588	11972	9772	8574	7020	6381	5434	5036	4317	4180
146	WS	258276	80152	46767	34041	27224	22084	18121	15144	13066	11317	9360	7878	6951	6002	5153	4559	3860	3712	3772
147	Neutre	284001	85825	49820	36182	28450	23146	19275	16229	13340	11537	10067	8377	7383	6011	5166	4490	4079	3630	3588
147	SW	361899	107720	62290	45070	34936	28738	23218	19660	16638	14313	12016	9940	8609	7213	6183	5452	4796	4387	4118
147	WS	257044	80420	46868	34468	27330	21995	17801	15297	13288	11295	9691	7754	6729	5762	5122	4563	3944	3640	3645
148	Neutre	284084	86143	49882	36239	28564	23556	19057	16069	13270	11699	10120	8346	7356	5931	5188	4507	4142	3740	3678
148	SW	363602	107558	61719	44256	34894	28478	23379	19295	16312	14294	11792	9861	8703	7175	6261	5387	4844	4314	4160
148	WS	257647	80207	46959	34264	27378	21969	18184	15259	12678	11140	9546	8009	6648	5803	5124	4538	3983	3703	3616
149	Neutre	284261	85200	49612	36433	28748	23175	18935	15924	13525	11554	10037	8286	7217	6042	5133	4509	4127	3674	3752
149	SW	362913	107687	61780	44604	34897	29041	23560	19530	16473	14612	11955	9984	8485	7280	6383	5255	4925	4220	4298
149	WS	257703	79859	46441	34470	27242	22089	17975	15151	13105	11061	9485	7968	6958	6009	5069	4549	3958	3653	3663
150	Neutre	284600	85689	49624	36315	28538	23428	19069	15974	13497	11478	10154	8431	7275	5923	5174	4548	4105	3684	3636
150	SW	362714	107760	61854	44997	35074	28626	23256	19363	16320	14336	11960	9890	8634	7188	6266	5335	5068	4309	4256
150	WS	257905	80296	46526	33985	27207	21992	18071	15102	12983	11283	9374	7756	7056	5981	5072	4514	3793	3712	3565
151	Neutre	284948	85358	49562	36348	28509	23495	19306	16083	13553	11688	9872	8185	7345	5922	5228	4637	4040	3683	3549
151	SW	363164	107591	61683	45041	35050	28632	23284	19526	16733	14578	12048	9808	8553	7123	6284	5430	4784	4344	4140
151	WS	257415	79775	46207	34339	27068	21800	17810	15155	13014	11102	9608	8011	6997	5862	5131	4571	3885	3593	3790
152	Neutre	284287	85605	49829	35970	28651	23362	19094	16045	13434	11488	10113	8346	7373	5944	5378	4514	4110	3556	3597
152	SW	363490	107599	62056	44628	35045	28579	22943	19471	16552	14429	11900	9822	8583	7192	6305	5506	4840	4347	4225
152	WS	257439	80042	47002	34121	27052	22228	17983	15114	13028	11086	9586	7925	6796	5752	5077	4518	3918	3853	3610
153	Neutre	284148	85114	49557	36115	28678	23298	19140	15703	13305	11696	10183	8224	7217	6016	5142	4608	4076	3661	3632
153	SW	363923	107625	61895	44965	35099	28573	23539	19368	16326	14257	12189	9895	8536	7124	6338	5364	4933	4391	4282
153	WS	257779	80115	46556	34230	27261	21798	17926	14984	13313	11290	9426	7816	6981	5854	5143	4579	3789	3719	3677
154	Neutre	283849	85568	49674	36276	28179	23399	19255	15985	13355	11572	10237	8238	7225	5891	5146	4462	3922	3730	3605
154	SW	363223	108028	61635	44815	34989	28800	23464	19381	16526	14445	12132	9793	8742	7042	6270	5459	4888	4339	4183
154	WS	258951	80059	46898	33655	27083	21761	17733	15043	13059	11299	9406	8079	6853	5922	5143	4598	3917	3631	3623
155	Neutre	284206	85345	49494	36531	28651	23266	18869	15982	13407	11637	10073	8395	7111	5924	5160	4484	4158	3700	3660
155	SW	362283	107274	62461	44726	35162	28824	23238	19479	16433	14525	11904	9904	8767	7067	6432	5446	4824	4305	4138
155	WS	257934	80177	47146	33963	27443	22022	17748	15027	12969	11217	9731	7998	6918	5825	5088	4497	3956	3645	3762
156	Neutre	283967	84985	49739	36354	28768	23380	19246	16014	13388	11307	10022	8375	7213	5860	5207	4404	4153	3709	3668
156	SW	362664	107566	62078	44485	35052	28983	23487	19563	16446	14482	12157	9864	8537	7304	6337	5505	4794	4342	4180
156	WS	257675	80965	46599	33901	27307	21997	17704	14977	13095	11430	9539	8109	6883	5998	5053	4639	3964	3722	3576
157	Neutre	283785	86214	49388	36300	28743	23264	19345	15982	13285	11513	10189	8396	7408	5951	5205	4393	4142	3808	3519
157	SW	363604	107789	61982	44322	35248	28472	23241	19473	16759	14273	11990	9761	8495	7071	6315	5420	4991	4436	4364
157	WS	257211	79792	46673	34208	27125	22104	17808	15227	12998	11250	9529	7898	6970	5807	5098	4540	3837	3632	3737
158	Neutre	284626	85756	49791	36163	28608	23354	19338	16006	13272	11494	10270	8258	7361	5993	5193	4519	4129	3696	3542
158	SW	362935	107191	61879	44921	34794	28708	23366	19454	16473	14660	11901	9813	8580	7324	6211	5426	4882	4339	4317
158	WS	257847	79950	46931	33959	27213	21893	18043	15073	12902	11190	9527	7989	6776	5756	5129	4425	3883	3585	3623
159	Neutre	284374	85705	49620	35636	28761	23120	19030	16272	13361	11563	10117	8412	7106	5969	5216	4463	4132	3754	3567
159	SW	363710	107705	61587	44427	34858	28614	23453	19648	16585	14540	11879	9891	8578	7183	6246	5453	4820	4300	4209
159	WS	257339	80175	46703	34251	27361	21897	18114	15226	12990	11425	9534	7877	6820	5909	5081	4660	3897	3676	3664
160	Neutre	283241	85200	49495	36294	28544	23118	19259	16037	13511	11384	9991	8281	7085	6061	5301	4634	4165	3747	3563
160	SW	363859	107584	61793	45169	34973	28714	23158	19185	16265	14523	11996	9761	8599	7244	6304	5595	4900	4380	4174
160	WS	257504	80193	46992	34129	27484	21947	18039	15179	13115	11215	9328	8099	6926	5961	5037	4699	3959	3687	3657
161	Neutre	285069	85225	49209	36280	28458	23473	18862	15974	13286	11556	10146	8224	7239	5964	5258	4517	4106	3671	3682
161	SW	362517	107268	62289	45200	34745	28578	23022	19691	16476	14375	11830	10013	8751	7171	6246	5407	4813	4436	4241
161	WS	258280	80146	46439	34231	27322	21745	17841	15191	13086	11206	9466	7897	6987	5880	5228	4595	3948	3653	3740
162	Neutre	283704	85525	49502	36099	28307	23353	19236	16000	13386	11559	10155	8246	7369	5866	5293	4588	4002	3663	3582
162	SW	362485	107959	62081	44727	34767	28862	23345	19379	16549	14390	11922	9903	8438	7251	6384	5392	4955	4471	4192
162	WS	258107	80022	46429	34065	27363	22222	18017	15243	13004	11184	9644	8048	7003	5966	5275	4569	3868	3783	3564
163	Neutre	284837	85589	49428	36227	28445	23554	19179	15921	13463	11554	10071	8315	7295	6009	5092	4380	4197	3650	3509
163	SW	362603	107881	61667	44784	34957	28872	23363	19471	16552	14554	12007	9937	8542	7156	6232	5485	4866	4290	4112
163	WS	258058	79851	46599	34138	27214	21658	18186	15124	13037	11425	9537	7923	6871	5918	5098	4559	3802	3688	3627
164	Neutre	283837	85573	49615	36200	28588	23406	19384	16069	13182	11656	10066	8339	7346	5903	5181	4577	4132	3777	3662
164	SW	362400	107176	62215	44760	34958	28210	23548	19213	16629	14513	12192	9910	8613	6961	6370	5365	4954	4370	4186
164	WS	257428	80705	46714	34579	27353	21965	17860	15261	12963	11242	9537	7946	6842	5966	5140	4602	3853	3668	3751
165	Neutre	284679	86147	49375	36161	28064	23422	19264	16082	13386	11613	10024	8338	7320	5969	5229	4480	4158	3697	3610
165	SW	362872	107774	62016	44454	34697	28389	23414	19616	16606	14439	12039	9987	8565	7175	6372	5490	4910	4388	4227
165	WS	257750	79485	46563	34105	27168	22006	17981	15035	13047	11274	9590	7982	7013	5873	5099	4541	3923	3645	3788
166	Neutre	284569	85762	49402	36288	28545	23370	19162	16172	13407	11486	10028	8460	7195	5965	5141	4408	4141	3597	3634
166	SW	362058	107837	61878	44786	34954	28946	23204	19433	16582	14632	12202	9670	8627	7192	6233	5373	4820	4384	4223
166	WS	257606	80127	46674	33953	27117	21901	18218	14918	13086	11300	9658	8020	6855	5922	5267	4648	3876	3732	3617
167	Neutre	283931	86097	49761	36286	28859	23344	19423	16002	13666	11364	10090	8368	7299	5844	5170	4490	4081	3623	3612
167	SW	363620	107774	61544	44909	34872	28688	23579	19361	16592	14373	12071	9884	8379	7065	6395	5391	4995	4336	4145
167	WS	257538	79341	46444	34328	27162	21829	17952	15160	13012	11079	9552	7912	6912	5837	5076	4591	4003	3725	3682
168	Neutre	283467	85806	49936	36108	28594	23445	18893	15971	13471	11292	9948	8389	7189	6113	5167	4538	4108	3703	3461
168	SW	362969	107619	62145	44473	34939	28727	23412	19401	16721	14293	12219	10139	8526	7218	6286	5480	4868	4447	4303
168	WS	257481	80254	46382	34066	27299	21993	18100	15172	12966	11218	9623	8038	6918	5985	5149	4652	3930	3651	3639
169	Neutre	283347	85438	49114	36129	28660	23424	19320	16142	13342	11472	10239	8253	7297	5835	5226	4491	4145	3776	3565
169	SW	362777	107595	62079	44469	35224	28585	23275	19750	16433	14643	12044	9959	8632	7152	6190	5496	5037	4482	4233
169	WS	258328	80317	46630	34116	27084	22056	18038	15196	12904	11152	9504	7956	6962	5926	5061	4738	3914	3710	3721
170	Neutre	284363	85812	49533	36436	28484	23276	18859	15990	13246	11470	9943	8326	7174	5927	5259	4430	4157	3546	3677
170	SW	363193	107522	61847	44643	35047	28446	23050	19216	16704	14550	12139	9918	8643	7111	6328	5522	4879	4378	4172
170	WS	258516	80150	46969	34137	27597	21915	17908	15022	12953	11166	9452	7990	6784	5768	5142	4507	3894	3625	3617
171	Neutre	284735	85046	49238	36569	28984	23356	19079	16052	13421	11646	10011	8356	7263	5774	5291	4562	4018	3659	3634
171	SW	362883	107903	61797	44520	34941	28476	22959	19522	16419	14498	12003	9874	8491	7118	6233	5412	4996	4402	4307
171	WS	258090	80183	46964	33960	27168	22057	17963	14984	13044	11208	9509	8039	6999	5907	5094	4540	3843	3566	3599
172	Neutre	283736	86020	49580	36602	28560	23298	19270	15935	13456	11432	10168	8380	7362	6022	5266	4448	4094	3704	3565
172	SW	363211	107661	61365	44924	35045	28440	23571	19354	16630	14440	12059	9817	8647	7229	6104	5411	4974	4318	4084
172	WS	256584	80465	46641	34228	27635	22130	18064	15050	13029	11364	9518	8062	6900	5784	5092	4567	3833	3635	3621
173	Neutre	283019	85437	50065	36302	28457	23368	19261	16090	13501	11662	10100	8291	7486	5989	5098	4479	4046	3619	3557
173	SW	362779	108103	61551	44602	34781	28689	23570	19536	16412	14491	12006	9947	8537	7136	6352	5416	4814	4261	4259
173	WS	258258	80128	46535	34251	27202	22097	17972	15148	13129	11374	9586	8066	6832	5891	4980	4683	3938	3741	3530
174	Neutre	283825	85591	49418	36057	28746	23127	19173	16019	13469	11469	10022	8276	7139	6011	5270	4475	4086	3661	3592
174	SW	363676	107617	61388	45088	35003	28843	23316	19446	16638	14717	11882	9754	8702	7074	6305	5442	4884	4300	4318
174	WS	257997	80347	46889	33813	27099	22169	17913	15028	13086	11019	9552	8108	6919	5946	5079	4548	3958	3571	3438
175	Neutre	283486	85751	49611	36105	28648	23493	19192	16108	13620	11500	10047	8271	7340	5829	5154	4423	4069	3717	3620
175	SW	363462	107747	62015	44426	34607	28728	23347	19589	16556	14567	12007	9777	8607	7320	6325	5401	4842	4370	4263
175	WS	258169	79936	46626	34021	27272	22013	18060	15002	12868	11200	9603	8063	6871	5909	5134	4645	3804	3714	3558
176	Neutre	284384	85612	49695	36055	28853	23440	19132	16127	13536	11373	10280	8491	7116	5935	5270	4446	4163	3618	3677
176	SW	363089	107298	61523	44921	34901	29001	23348	19318	16226	14508	12143	9832	8509	7171	6374	5341	4846	4476	4181
176	WS	257915	80151	46548	33959	27277	21881	18108	15041	12870	11414	9353	8020	6889	5858	5187	4581	3849	3606	3582
177	Neutre	284061	85124	49392	36149	28572	23072	19045	15909	13387	11461	10135	8363	7265	6097	5187	4516	3981	3737	3643
177	SW	362641	108261	61954	44883	34756	28835	23473	19534	16593	14688	12162	9694	8696	7106	6228	5425	5039	4330	4062
177	WS	257698	80253	46621	34037	27204	22003	18138	15293	13129	11545	9418	7851	6917	5917	5073	4626	3885	3734	3595
178	Neutre	285040	85667	49537	36402	28298	23301	19194	16118	13284	11472	10135	8384	7363	5933	5108	4532	4147	3744	3608
178	SW	362285	107619	62097	44799	34992	28644	23254	19422	16512	14434	11951	9832	8592	7316	6313	5442	4899	4392	4241
178	WS	257550	80103	46723	34245	27199	21966	17923	15095	13166	11294	9552	7822	6738	5992	5012	4653	3912	3508	3634
179	Neutre	284709	85233	49127	36073	28595	23302	19245	15995	13547	11538	9990	8230	7261	5936	5326	4553	3976	3705	3681
179	SW	363319	107910	61656	44745	35114	28645	23273	19590	16532	14358	12031	9977	8548	7292	6387	5409	4891	4251	4232
179	WS	257257	80351	46813	34348	27178	21808	17922	14915	13003	11380	9585	7990	6818	6011	5107	4595	3920	3635	3706
180	Neutre	284262	85983	49623	36106	28456	23151	19351	15928	13371	11659	10023	8325	7379	5988	5333	4499	4187	3777	3559
180	SW	362692	107957	61432	44769	34951	28766	23603	19451	16580	14224	11962	10006	8390	7109	6218	5407	4792	4251	4313
180	WS	257101	80537	46652	33961	27363	21852	17947	15155	13011	11252	9727	7997	7139	5963	5117	4580	3879	3663	3675
181	Neutre	283797	85741	50011	36693	28396	23445	19144	15970	13216	11482	10137	8318	7176	5877	5199	4505	4042	3629	3562
181	SW	363590	107443	61793	44996	35280	28501	23649	19541	16505	14466	12115	9846	8448	7090	6290	5447	4926	4289	4185
181	WS	257693	79447	46503	34091	27269	22106	18035	15239	12974	11152	9506	7965	6971	5726	5082	4653	3948	3653	3554
182	Neutre	283680	85922	49368	35987	28778	23284	19250	16042	13270	11632	10249	8484	7249	5986	5140	4581	4139	3679	3599
182	SW	363050	107265	61766	45028	34572	28738	23359	19445	16638	14564	12096	10041	8622	7295	6246	5434	4927	4422	4196
182	WS	257198	80244	46856	34173	27229	21993	18127	15172	13107	11273	9581	7919	6853	5774	5058	4644	3926	3756	3535
183	Neutre	284123	85908	49416	36528	28498	23284	18923	15954	13338	11377	10082	8373	7217	5843	5218	4552	4089	3688	3689
183	SW	363161	107621	61954	44760	35099	29165	23348	19539	16502	14459	12024	9910	8804	7311	6318	5266	4877	4353	4304
183	WS	256975	79963	46702	33899	27209	21794	17919	15263	12969	11200	9677	7989	7003	5837	5115	4628	3953	3681	3636
184	Neutre	285062	84976	49607	36301	28691	23185	19097	16006	13650	11523	9973	8169	7209	5939	5304	4567	4107	3702	3602
184	SW	363133	108117	61505	44270	35059	28558	23131	19586	16602	14390	11877	9808	8483	7166	6296	5439	4915	4249	4215
184	WS	258928	79802	46661	33687	27396	21807	18005	14903	13122	11248	9566	7886	6989	5887	5154	4543	4054	3679	3610
185	Neutre	283987	85652	49674	36250	28724	23228	19122	16047	13376	11322	10099	8292	7262	6001	5162	4480	4104	3601	3634
185	SW	362906	107288	61595	44667	34901	28472	23291	19540	16693	14421	12005	10025	8511	7160	6288	5427	4948	4363	4221
185	WS	258216	80162	46756	33608	27244	22283	18067	15253	12891	11209	9566	8093	6962	5860	5145	4625	3960	3791	3721
186	Neutre	283466	85712	49824	36495	28475	23326	19320	16009	13464	11746	9955	8281	7329	5902	5305	4498	4118	3747	3587
186	SW	363632	107616	62069	44619	35047	28619	23287	19257	16250	14409	11949	9932	8530	7162	6380	5318	4660	4322	4241
186	WS	257878	80185	46791	34079	27276	21851	18111	15183	12810	11366	9615	7823	6649	5821	5246	4686	3888	3667	3652
187	Neutre	283552	85403	49690	35984	28509	23080	19166	16033	13297	11560	10114	8273	7194	6013	5344	4567	4042	3757	3631
187	SW	363988	107958	61461	44954	35047	28808	23378	19424	16547	14440	11882	9752	8715	7084	6337	5557	4873	4348	4142
187	WS	257616	80035	47138	34040	27141	22081	17797	15309	13050	11287	9501	8049	6905	5776	5025	4568	3970	3669	3637
188	Neutre	283701	85786	49115	36384	28731	23555	19272	16109	13368	11632	10066	8435	7128	6046	5181	4509	4140	3732	3601
188	SW	363154	107877	61694	44805	34704	28665	23661	19508	16452	14456	11982	9934	8381	7072	6324	5314	4844	4376	4195
188	WS	257724	80067	46552	34155	27225	21943	17919	15177	13020	11253	9511	7937	6986	6106	5095	4607	3931	3712	3685
189	Neutre	283713	85481	49560	35945	28335	23346	19212	16152	13516	11440	10088	8269	7194	5830	5286	4388	4123	3687	3697
189	SW	363907	107162	61927	44622	35109	28647	23244	19444	16494	14569	12071	9710	8694	7133	6201	5396	4955	4369	4212
189	WS	258381	80346	46523	34483	27018	21741	18044	14981	13084	11268	9567	8047	7011	5862	5094	4567	3970	3710	3677
190	Neutre	284053	85566	49852	36046	28415	23465	19190	16048	13532	11546	10095	8423	7275	6024	5150	4443	4318	3649	3644
190	SW	361691	108090	61938	45000	34887	28563	23419	19833	16500	14679	11821	10027	8777	7189	6191	5302	4870	4482	4217
190	WS	257690	79393	46361	34235	27230	22085	18012	15146	13130	11286	9620	7938	6960	5997	5182	4660	3867	3772	3568
191	Neutre	284032	86486	49654	36284	28506	23107	19101	16088	13536	11582	10170	8321	7120	5899	5279	4494	4198	3650	3699
191	SW	362779	107013	62268	44577	34688	28699	23221	19446	16518	14668	11930	9963	8510	7048	6433	5440	4893	4377	4301
191	WS	257535	80324	46572	33689	27092	21918	18172	15064	13265	11347	9492	7993	6838	5974	5166	4520	3914	3776	3610
192	Neutre	285174	85462	49945	36147	28533	23098	19204	16019	13430	11554	9897	8390	7215	5950	5118	4565	4001	3652	3525
192	SW	363014	107716	61920	44659	34685	28535	23344	19320	16272	14447	11975	9775	8668	7013	6404	5413	4838	4347	4198
192	WS	257715	80346	46950	33756	27429	22151	18148	15017	13022	11319	9608	7842	6909	5749	5046	4545	3871	3727	3708
193	Neutre	284749	85782	49197	36351	28760	23368	19202	15871	13478	11278	9986	8443	7282	5965	5275	4410	4023	3589	3623
193	SW	363413	107809	61790	44486	34494	28558	23145	19404	16600	14316	12024	9852	8555	7126	6346	5514	4780	4315	4118
193	WS	258130	79988	46805	34043	27250	22075	17940	15267	13098	11364	9466	8000	6847	5962	5182	4529	3944	3718	3654
194	Neutre	283790	85537	49507	36303	28494	23343	19399	16130	13467	11624	9912	8539	7307	5945	5296	4548	4055	3628	3497
194	SW	363110	107149	62082	44477	34952	28664	23319	19328	16418	14795	12173	10071	8643	7049	6202	5451	4859	4517	4231
194	WS	257577	80630	46622	34067	27084	21899	17755	15161	13045	11165	9646	7952	6895	5936	5078	4640	4029	3786	3525
195	Neutre	284570	85710	49496	36111	28717	23284	19211	16093	13383	11548	10076	8231	7191	6006	5257	4505	4219	3717	3684
195	SW	361777	108431	61750	44828	35089	28512	23436	19553	16531	14491	11860	9840	8494	7087	6353	5333	5011	4471	4305
195	WS	257285	79953	46678	34107	27064	21940	18095	15129	12992	11479	9518	7965	6983	5877	5162	4666	3969	3700	3637
196	Neutre	284145	85770	49153	36171	28796	23386	19157	15932	13355	11627	10075	8375	7269	5993	5298	4587	4129	3652	3622
196	SW	363128	107958	61566	44992	34845	28622	23272	19383	16326	14290	12084	10005	8579	7063	6299	5455	4790	4417	4256
196	WS	258109	79787	46872	34051	27426	21878	18053	15090	13032	11321	9446	7888	6974	5843	5067	4569	3816	3515	3718
197	Neutre	284018	85530	49420	36339	28685	23225	19169	16186	13394	11497	10151	8251	7327	6105	5245	4466	4173	3666	3571
197	SW	363073	107471	61392	44518	34997	28631	23416	19586	16099	14663	12087	9840	8686	7194	6272	5426	4925	4373	4168
197	WS	258261	79987	46847	34043	27356	21907	18032	15160	13078	11391	9588	7913	7001	5817	5107	4542	3829	3589	3641
198	Neutre	283455	85513	49807	36193	28515	23115	19313	16060	13313	11590	9993	8310	7108	5930	5213	4507	3959	3665	3603
198	SW	364088	107894	61895	44785	34680	28413	23397	19751	16585	14595	12095	9923	8650	7151	6222	5452	5003	4357	4311
198	WS	258083	79814	46495	34317	27227	21890	18066	14958	13092	11251	9608	7817	6957	5812	5074	4570	4000	3548	3544
199	Neutre	283921	85501	49742	36271	28672	23315	19080	16044	13442	11575	9969	8371	7318	6057	5158	4448	4116	3685	3660
199	SW	362569	108050	62235	44534	34761	28452	23203	19687	16517	14532	12083	9815	8474	6969	6246	5540	4818	4374	4251
